SNID RA DEC SURVEY SUBCLASS REDSHIFT_FINAL SIGMA_Z LOG_HOSTMASS LOG_HOSTMASS_ERR LOG_HOSTSFR LOG_HOSTSFR_ERR GRIZ_T0 GRIZ_T0_ERR GRIZ_MU GRIZ_MU_ERR GRIZ_THETA GRIZ_THETA_ERR GRIZ_AV GRIZ_AV_ERR GRIZ_REDCHI2 GRI_T0 GRI_T0_ERR GRI_MU GRI_MU_ERR GRI_THETA GRI_THETA_ERR GRI_AV GRI_AV_ERR G_MU G_MU_ERR R_MU R_MU_ERR I_MU I_MU_ERR Z_MU Z_MU_ERR Z_THETA Z_THETA_ERR LOWRV_GRI_T0 LOWRV_GRI_T0_ERR LOWRV_GRI_MU LOWRV_GRI_MU_ERR LOWRV_GRI_THETA LOWRV_GRI_THETA_ERR LOWRV_GRI_AV LOWRV_GRI_AV_ERR HIGHRV_GRI_T0 HIGHRV_GRI_T0_ERR HIGHRV_GRI_MU HIGHRV_GRI_MU_ERR HIGHRV_GRI_THETA HIGHRV_GRI_THETA_ERR HIGHRV_GRI_AV HIGHRV_GRI_AV_ERR LOWRV_GRIZ_T0 LOWRV_GRIZ_T0_ERR LOWRV_GRIZ_MU LOWRV_GRIZ_MU_ERR LOWRV_GRIZ_THETA LOWRV_GRIZ_THETA_ERR LOWRV_GRIZ_AV LOWRV_GRIZ_AV_ERR HIGHRV_GRIZ_T0 HIGHRV_GRIZ_T0_ERR HIGHRV_GRIZ_MU HIGHRV_GRIZ_MU_ERR HIGHRV_GRIZ_THETA HIGHRV_GRIZ_THETA_ERR HIGHRV_GRIZ_AV HIGHRV_GRIZ_AV_ERR PEAKMAG_G_DUSTCORR PEAKMAG_G_DUSTCORR_ERR PEAKMAG_G_DUSTCORR_THETACORR PEAKMAG_G_DUSTCORR_THETACORR_ERR G_EXT PEAKMAG_R_DUSTCORR PEAKMAG_R_DUSTCORR_ERR PEAKMAG_R_DUSTCORR_THETACORR PEAKMAG_R_DUSTCORR_THETACORR_ERR R_EXT PEAKMAG_I_DUSTCORR PEAKMAG_I_DUSTCORR_ERR PEAKMAG_I_DUSTCORR_THETACORR PEAKMAG_I_DUSTCORR_THETACORR_ERR I_EXT PEAKMAG_Z_DUSTCORR PEAKMAG_Z_DUSTCORR_ERR PEAKMAG_Z_DUSTCORR_THETACORR PEAKMAG_Z_DUSTCORR_THETACORR_ERR Z_EXT N_G_OBS FIRST_G_OBS N_R_OBS FIRST_R_OBS N_I_OBS FIRST_I_OBS N_Z_OBS FIRST_Z_OBS
ASASSN-17bs 268.0255396 21.5660211 FOUNDATION SNIa-norm 0.020799756076585487 2e-05 10.570584540883484 0.1857815606322073 0.5652819816710247 0.7335816829967969 57791.2631 0.30425053820810777 34.584472500000004 0.0486424881533624 0.927749603 0.14981988094816187 0.2487905906 0.05947024977321443 0.15001825126674523 57791.0108 0.3365462226796464 34.532787299999995 0.07187015033176146 0.999709764 0.1788708513528135 0.2706765116 0.07746351928279056 34.9207938 0.10077658339892269 34.7588821 0.058373728076849686 34.708993 0.05361468428518421 34.7373554 0.053868277964308424 0.6641914568 0.24435159298410153 57791.00319999999 0.3318580419396336 34.5517963 0.06300728367665133 0.9863153339999999 0.18267660007257755 0.2601992564 0.07230512873998123 57790.9912 0.34799793102829735 34.4906287 0.07271064149290656 1.005218991 0.19353389002312468 0.31213703480000005 0.08906610254567206 57791.265199999994 0.3146568925035127 34.5839286 0.04179852607497053 0.938180251 0.14914553082624366 0.23974619730000002 0.05508834751777714 57791.2529 0.301648122818772 34.5522271 0.043219836135622185 0.9495505290000001 0.15481695967920686 0.2720573159 0.06816148787704342 15.830538496327625 0.015926183757891472 15.67654024356968 0.06604036713946576 0.30277640797391403 15.820848782632403 0.019871139879084305 15.672807870261389 0.03691483377528035 0.1998432091530443 16.3805211871948 0.01718089732351772 16.32581081395546 0.021671528505075564 0.14440608157914953 16.434200621567804 0.012761239940970566 16.351608905560173 0.030239509793766543 0.11615331948585968 5 57787.65583 5 57787.65625 5 57787.6566 5 57787.65696
ASASSN-17co 272.3364601 18.2983501 FOUNDATION SNIa-norm 0.018708942971473953 0.00015 10.689801369438262 0.08996646017299903 -0.8445496763084259 0.3652000433496537 57808.270099999994 0.3663004095001972 34.27446810000001 0.05564160217310427 0.32785294400700005 0.1593433576757037 0.32582828700000005 0.060419990948183955 1.2260532746911148 57808.1451 0.42545973957596783 34.2194781 0.07797388159114567 0.44250532059 0.24689644702534128 0.3465137269 0.07947622944140106 34.698007100000005 0.1071055294538521 34.5593054 0.066736858562866 34.421750200000005 0.06930528493527759 34.467759699999995 0.053515938055031506 0.229090950007 0.23940819570916774 57808.1619 0.4258854188628871 34.241191699999995 0.06604481312798151 0.45993665524840005 0.23708299498852936 0.320799353 0.0763091388929032 57808.0685 0.43958815953117947 34.1860305 0.07765882589731835 0.40554142637 0.2407479911923869 0.3881280361 0.08788425155801526 57808.2626 0.39807190305274776 34.2904663 0.042237569701747406 0.310817188252 0.17654280150217885 0.311005814 0.05811619040162048 57808.21 0.38486361220563753 34.2505193 0.06118954925075024 0.329224839511 0.16971017203271135 0.34943982600000006 0.06690815156361536 15.504348875053026 0.015265377603364074 15.49256140949119 0.038793513858471886 0.39653074546040956 15.46271751210216 0.033632250171672616 15.478548893019823 0.059411455477797644 0.26172440987371953 16.0626430382588 0.07215354453957672 16.039221642459093 0.08866362175788241 0.18912124481815734 16.086281875076132 0.028230665805219348 16.03471833139103 0.03408488063912044 0.15212005014405633 5 57804.65416 5 57804.65458 5 57804.65493 7 57804.65528
ASASSN-17eb 234.641762 13.3477795 FOUNDATION SNIa-norm 0.049552480736523394 1.23e-05 11.113684427693492 0.09633684774050541 0.07032063283160171 0.9428364486628835 57836.164899999996 1.0266927437164017 36.506587599999996 0.08033637212520857 0.996237488 0.20208080035497647 0.19231033377 0.08240608892856821 0.27124921484194586 57836.1084 1.0944904933347328 36.4930386 0.09904716669365153 0.90407611 0.2145914891185946 0.208150705506 0.10137844663476639 36.8592653 0.10693238464520458 36.620848599999995 0.07355432576021619 36.6690016 0.05886190208819297 36.5774185 0.0809840448962019 1.0701439381 0.40734793981484996 57836.21890000001 1.087323682258421 36.5026466 0.09457545605726683 0.924786435 0.22449959244235562 0.20463139131458002 0.09880093037272701 57836.0955 1.0647111110530934 36.4730074 0.10748831501721481 0.9102739409999999 0.2197194127330708 0.23079306485 0.11395632029646807 57836.2965 1.0579781424962709 36.5150891 0.0679622738818385 1.002125983 0.19680126329005287 0.18277392789000002 0.08046370095087696 57836.2365 1.0160008612201474 36.487742100000006 0.07831539272448307 1.01190833 0.205677784100289 0.206848640607 0.0902351460931693 17.649713196306294 0.03272885464028557 17.520148115577243 0.0835446420300814 0.2340403306038259 17.640244664589996 0.019424378139074796 17.50048778004099 0.047245296800933236 0.15447495084603038 18.26747389727043 0.03653582758892997 18.220826296653854 0.04208542785081136 0.11162311918601994 18.324087006020434 0.05884696585100249 18.10647611040414 0.056907817305034906 0.08978427835614101 4 57839.59257 4 57839.59296 4 57839.59334 4 57839.59371
AT2016ajl 70.6025391 -21.7243734 FOUNDATION SNIa-norm 0.06752781619342806 4.56e-05 -9999.0 -9999.0 -9999.0 -9999.0 nan nan nan nan nan nan nan nan 129.2135531472675 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.2197194127330708 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.205677784100289 nan nan -9999.0 -9999.0 -9999.0 -9999.0 nan -9999.0 -9999.0 -9999.0 -9999.0 nan -9999.0 -9999.0 -9999.0 -9999.0 nan -9999.0 -9999.0 -9999.0 -9999.0 nan 6 57439.23445 6 57439.23486 6 57439.23521 5 57444.24078
AT2016blg 201.8080943 -2.2701124 FOUNDATION SNIa-norm 0.06231871250076612 0.0001169 -9999.0 -9999.0 -9999.0 -9999.0 57477.492 0.6454269904487064 37.166895399999994 0.11873207325251252 0.156469165971 0.28046242047774567 0.22891878611 0.11483217288648288 1.1045151401043585 57477.5395 0.7134491923042289 37.0745989 0.13639762911718809 0.20944879943300002 0.3438003839440919 0.31628572066000005 0.14854496464366945 37.414358899999996 0.24833317184941284 37.3106173 0.09812345219523208 37.30256719999999 0.1118919845393763 37.4370046 0.1298158008827892 -0.859138640279 0.6495200433690038 57477.4848 0.665273597852403 37.0991555 0.13548173430300492 0.272274307388 0.2940230031279836 0.25992413995200003 0.1272904098332955 57477.4902 0.6445959664778476 37.06826 0.15331341767764486 0.27979535734 0.286932455643195 0.29363542337000004 0.15036885872525407 57477.4532 0.6212002575655604 37.1740698 0.12170866291254705 0.1565766515454 0.28967765903687004 0.219909666623 0.11691512292590608 57477.465200000006 0.6222129538987817 37.1668451 0.13567446788541312 0.147766640982 0.2861105975825628 0.232308318049 0.12519017167740887 18.06268493041596 0.13088787083347286 17.9726192401037 0.2652566172592914 0.27859256095248214 18.18964660008864 0.06728463296786143 18.151958946140216 0.07778154356403286 0.18388100909006702 18.8082685263292 0.141889190489427 18.845376444589892 0.16534906002174526 0.13287184544350103 18.861907910601257 0.08959096351570806 19.062446466502028 0.18211096271059393 0.10687573366510593 4 57487.38149 4 57487.38189 4 57487.38225 4 57487.38261
AT2016bln 203.6895125 13.8539477 FOUNDATION SNIa-91T-like 0.024273892840893284 2.7e-05 -9999.0 -9999.0 -9999.0 -9999.0 57499.5171 0.39736329724821184 34.9724104 0.03989762714548307 -1.0807685379999998 0.1538267594709014 0.2356437082 0.05920352943644317 1.8305938107499433 57499.465299999996 0.43276542144682417 34.972046199999994 0.07327105394055698 -1.070748806 0.16337820070705994 0.2411503338 0.07381309665280544 35.3563856 0.08540073742445099 35.173508 0.06196773044093184 35.0605634 0.04760646805256623 35.062470700000006 0.05126994705975426 -0.951292159 0.2943910176797752 57499.443 0.42991975995527465 34.9890419 0.06680979040821791 -1.0613032470000001 0.16613640238040545 0.22010456044 0.06932176568874272 57499.3888 0.4356771281578894 34.9297373 0.07598494836946318 -1.05735333 0.167113655046322 0.2777780732 0.0897771339652345 57499.5343 0.3871350022924086 34.9877316 0.041716555963310135 -1.087590247 0.14615037141835116 0.22618301859999998 0.05369380647877345 57499.4825 0.3917700218240161 34.947220400000006 0.05114272464231837 -1.0874055349999998 0.14851154910648118 0.26765045299999995 0.06039732168339745 15.66277311978981 0.019795798329537307 15.872146236122765 0.0420407482943887 0.2867767440817722 15.798050474300116 0.012410556374489502 15.943566947828359 0.03211188515156621 0.18928286134070355 16.472198186486665 0.019011006751149515 16.54082954194683 0.020231981728132155 0.13677520708430888 16.389802357758796 0.019261395507025353 16.542964059407655 0.036344385245551336 0.1100154103793799 7 57492.38632 11 57490.36936 8 57492.38708 7 57492.38745
AT2016cor 236.1300804 16.303511 FOUNDATION SNIa-norm 0.04960978704807844 3.28e-05 10.162308051249504 0.11105408563917167 -0.4509757764602498 0.9145387711427816 57543.090200000006 0.38528425869748634 36.6077333 0.06823863642475579 0.326146897209 0.22587398512481532 0.7026524590000001 0.07715722171352671 0.8714160408837817 57542.9203 0.4273381681993081 36.6085227 0.07139654539758918 0.54730580804 0.256216220858274 0.6610472089999999 0.08479272361003225 37.4725541 0.10237233846694142 37.266833500000004 0.08884960150585952 37.0642762 0.05514146074924008 37.0023422 0.07642580571482374 -0.36014155101 0.3773126675485439 57542.9302 0.43555477267501397 36.6594346 0.0741598133953963 0.54204507159 0.2558734969595076 0.615835403 0.0804503225515634 57542.8768 0.4208345993381228 36.492894400000004 0.09311695586003658 0.524927227341 0.26112089481902534 0.784324632 0.103270479842221 57543.1385 0.39737608131344176 36.6449003 0.06706430086051765 0.32139924173999995 0.22822397496872807 0.663428719 0.06983966041445247 57543.0053 0.395906440968043 36.5332448 0.07410565803607716 0.29448044241800003 0.23215161353423025 0.795874215 0.08604190655762327 17.576943047066536 0.016438371504805524 17.420210318939844 0.047958121695432426 0.8551231261479143 17.686966376494826 0.024205506989598866 17.647000800882456 0.07577137707994064 0.564411708606788 18.26864028225068 0.01383854476545877 18.26519368918531 0.027343278149320152 0.40784214576378763 18.23460173733964 0.0432224549462996 18.26467053845805 0.018674427420361423 0.3280486426794628 7 57540.41982 11 57540.4202 6 57541.43984 6 57541.44021
AT2016cvv 290.1201647 54.2086857 FOUNDATION SNIa-norm 0.043886060669344786 0.0004 11.192115946261648 0.08412681076635692 -1.1401887443501972 1.3620995110883745 57558.7553 0.656712958605147 36.33601889999999 0.05793836926243256 -0.932587519 0.16156000355723454 0.355124952 0.07947538993508428 0.6636370668365245 57558.7762 0.6493023640799731 36.3566607 0.07714675693449459 -0.958456861 0.18681726059052917 0.3462114222 0.09763499505282647 36.9244263 0.10069836959112091 36.6678581 0.06125668285493435 36.536831 0.046356568024391254 36.4757281 0.06055082559627088 -0.74036907463 0.30363645339443357 57558.7962 0.6800629088547766 36.3612377 0.09029421182285176 -0.966949637 0.20546364266489398 0.3413082683 0.09280920583441993 57558.769700000004 0.6373946265854479 36.3112183 0.09919414889553708 -0.9425653580000001 0.1855821627533849 0.38988983110000003 0.12032197593533411 57558.7872 0.6460001238391008 36.3524185 0.06709225400707587 -0.910037509 0.16772689457048895 0.33865189929999995 0.07614806182019836 57558.744 0.6251591797295433 36.3057382 0.06487829884298768 -0.9135345679999999 0.1607889476047697 0.38829218600000004 0.08400726185996901 17.376819586055863 0.021246450706069744 17.66221701453883 0.05618726457091678 0.43218458177681834 17.365941570436817 0.01862221007200022 17.511240342448176 0.039698586217244536 0.28525721124278247 18.021297884433828 0.03526367336301611 18.085506244104167 0.03773369029347833 0.2061259739189813 17.895217210680006 0.06090235162628096 18.069902636023844 0.02542614557412008 0.1657978378827667 5 57559.46587 5 57559.46628 13 57559.46664 5 57559.46699
AT2016cvw 341.5533081 10.5588453 FOUNDATION SNIa-norm 0.03738806531283719 9.3e-05 11.077876949337492 0.08360155326266366 -0.9675670628825445 0.9420143777704006 57559.963200000006 0.4101045720300198 36.0452285 0.056269030183130224 1.8687783399999998 0.20269065054817995 0.12054800487299999 0.06810839864994825 2.7323106253611367 57559.881700000005 0.4815964181759993 36.022589999999994 0.09562509315028152 1.8057759300000003 0.19256903132314682 0.15182559013000002 0.09073525594341754 36.3828125 0.10586598156986028 36.1512529 0.07362308599610591 36.1292249 0.06496943935413006 36.07670269999999 0.07398555914980993 2.017111869 0.37611871865509144 57559.8915 0.4616684416331115 36.0504072 0.07783282706005219 1.80102219 0.21270417312197684 0.12122176183989998 0.07256371862473904 57559.872299999995 0.4400939785999257 36.026461 0.08482942201264847 1.80704291 0.21278305950904997 0.14848516334499998 0.08836001858230175 57559.9875 0.3754380774509963 36.04188920000001 0.053616832835966584 1.86639079 0.1926158760249941 0.12511938622 0.06507146348636841 57559.98240000001 0.4041661044668647 36.02436170000001 0.06909669950952782 1.86905301 0.18791585899024035 0.13793321915299997 0.07522300717917699 17.440621889500854 0.029015121272941456 17.30447562670112 0.10680151536762059 0.14670607845676628 17.33509485755402 0.01990578858964617 17.093645327499935 0.05857855324345794 0.0968312350266881 17.892951104176014 0.04142040112794836 17.731459567611758 0.04398388919627221 0.06996994936147778 17.994034975101616 0.017816094541399305 17.66101106555501 0.05753396992146643 0.05628046820270918 6 57561.57565 6 57561.57603 14 57561.5764 6 57561.57677
AT2016cyt 317.3993038 15.1254973 FOUNDATION SNIa-norm 0.028828410353138375 9e-05 11.079576883392729 0.06588503310653693 -1.826109719607651 0.9924095075136896 57580.7155 0.1844715425212265 35.3404123 0.05293167594843356 1.599423 0.15037898174678535 0.05788161864310001 0.03681906496477529 2.392277422232964 57580.724599999994 0.19978698656338806 35.3555171 0.029066757259625712 1.5385043500000002 0.16588001141963277 0.05093502850810001 0.03851738305950324 35.3364847 0.0918831465281311 35.41344659999999 0.04799855902462073 35.444306 0.05248811507379552 35.33867910000001 0.0647258155081109 1.698326006 0.32501446031586956 57580.733799999995 0.20865655992586565 35.364050999999996 0.04844835703096648 1.5275864699999997 0.16871083534450032 0.048716617898000004 0.03932487208754625 57578.656800000004 3.5939468220881414 35.321402 0.048681763895734205 1.420421386 0.1488417874701423 0.0542644772557 0.041322019974589425 57580.7305 0.17927562578378667 35.34010610000001 0.03946274385784661 1.6022288 0.16132743318530796 0.056021936259999995 0.03484424769126136 57580.7158 0.1847440391463575 35.3359819 0.05080525664131624 1.6114962700000002 0.1477912190111006 0.061139065249499996 0.04177388030132562 16.58830611462468 0.00793801691200677 16.32774567380675 0.03486815205529526 0.07044152489131057 16.636656763175466 0.010625607130853138 16.414010627951008 0.03931200728112927 0.04649391439086757 17.224142665530785 0.013292825859620114 17.135210768803958 0.02415588608737392 0.033596357979419185 17.249131518079853 0.017568891745282592 16.978266742438446 0.06004432710404731 0.027023297490458578 11 57574.56562 15 57574.56601 11 57574.56638 11 57574.56675
AT2016eoa 5.34608 22.4354402 FOUNDATION SNIa-norm 0.01915518501803004 6.67e-05 11.324375567035517 0.059275936762845094 -1.0394065427663584 0.5279447914425391 57615.3931 0.22817184313590286 34.6588144 0.053364723110309396 1.78054879 0.17653034342751361 0.13200219807000002 0.05977768452626173 0.07640221173312323 57615.5138 0.2817970191467381 34.6755376 0.0709478129771453 1.589008984 0.2427600895158299 0.15694390274 0.07565186770981915 34.927008199999996 0.10631571112850609 34.862204899999995 0.08486416443935557 34.7806867 0.052758417083059006 34.690704800000006 0.05071230163343013 1.84957924 0.2598358347303589 57613.1144 4.204075717681538 34.6365182 0.07318388681096413 1.289898304 0.32615074998162974 0.20590771401000002 0.08325289805577095 57615.5245 0.28264774897386175 34.6646006 0.07065930356039475 1.5768791430000002 0.2294142669697387 0.16869083669999999 0.08244582552455626 57615.395200000006 0.23336015083983944 34.661307199999996 0.0468120904057917 1.7648612000000001 0.17314480569615712 0.131449309786 0.05694000935409656 57615.39940000001 0.22108740353079842 34.6487378 0.055575980523604025 1.79024314 0.1734137391014345 0.149166005556 0.06798062277921636 15.974006319965351 0.016660579103116187 15.779094497789313 0.0847998474853945 0.16064575143259352 15.975643371709248 0.010667309506898884 15.778342023905973 0.07003678506334118 0.1060319154914398 16.51314169105711 0.026759861910201462 16.400178070776132 0.02058796615037729 0.07661833245844418 16.604711450612477 0.03771388534913986 16.33436230569917 0.051520642728853566 0.061628108395432396 4 57608.60552 4 57608.60591 4 57608.60628 4 57608.60665
AT2016ews 225.6523404 23.3528181 FOUNDATION SNIa-91T-like? 0.04632051150532947 8.2e-06 -9999.0 -9999.0 -9999.0 -9999.0 57621.052299999996 0.32822966045143415 36.5254676 0.04438653838992213 -1.0578977559999998 0.1819473098322766 0.0248365679387 0.02256615824427587 0.5981852832010789 57621.043399999995 0.3636157862358716 36.5099276 0.041312507285808854 -1.038430237 0.19092331364893297 0.0259231544923 0.023834915402768334 36.3497002 0.11070202102924767 36.518459799999995 0.07380375548683148 36.5108289 0.06330340602834898 36.466412500000004 0.07437834963045367 -0.38723105227500004 0.43973976942756826 57621.0469 0.34218473081072837 36.517282099999996 0.030463032836373985 -1.0470286759999998 0.18726891602895293 0.02464367320369 0.022745601535440203 57621.042400000006 0.3659538768751145 36.515551 0.04423045578557847 -1.0481344773 0.20072330296106794 0.031216674331249996 0.027797846367072426 57621.043600000005 0.3427813297132458 36.5215132 0.046928988543969256 -1.0449634620000001 0.18732527552927436 0.02409216799137 0.021135375827711807 57621.053400000004 0.32812869426498337 36.5109921 0.03270423042344806 -1.023181119 0.18043657191881815 0.029216411813099998 0.02427425274209104 17.13102463724987 0.030756899715135844 17.218246161066418 0.03817046007939497 0.030225929400079427 17.355503352561445 0.02528333790076358 17.478079472921763 0.02849835127341563 0.019950189551973425 18.127336667652607 0.05203521792233637 18.173895906840624 0.06391779217771196 0.014415944940893603 17.9732261122884 0.031493827552228994 18.0680274536979 0.08090879154333051 0.011595494040826802 4 57613.32276 6 57613.32318 6 57613.32352 5 57618.30258
AT2016fbk 26.0272395 34.3826922 FOUNDATION SNIa-norm 0.03569816289374431 1.2e-05 11.170030038766644 0.10327649246436521 0.4095331617125266 0.5994238203894008 57625.7467 0.4315890522244218 35.9357176 0.06403493132845556 -0.6369453631 0.21400619699199855 0.6362759470000001 0.07171595813294411 1.1234144769285181 57626.822199999995 0.6069490588180869 36.027540599999995 0.07762828151930203 -0.46418321682999997 0.2371679260498386 0.507913565 0.08130794115538638 36.5314447 0.0978151230225163 36.527524099999994 0.08527218555420037 36.311152799999995 0.0646673873924099 36.1981054 0.10438215532762281 -1.119056689 0.5657554513774081 57626.7714 0.6448736620455563 36.0560022 0.056850558617836146 -0.47455373510999993 0.24313735518020413 0.47556414999999996 0.07519723098347106 57626.8202 0.6431578033423399 35.9583859 0.08386532412856965 -0.48212014092000005 0.2428804074582869 0.587130795 0.09562553974559818 57625.7573 0.42629415900291484 35.975646399999995 0.06239467835512897 -0.651794323671 0.21425721696374062 0.5986146120000001 0.06643304432629485 57625.7902 0.4321619603805739 35.860796900000004 0.06778611096965215 -0.6355725744999999 0.21094772389387362 0.724287688 0.07231834385989945 16.7234970529838 0.012673153284422456 16.709797446111175 0.047430554903839246 0.774343375479975 16.914173067498364 0.014844229110651449 16.9909198834729 0.0497903442364394 0.5110941971266512 17.48619758248927 0.010531389421381038 17.533906726899914 0.013213262001710134 0.36931507774367023 17.411968790046828 0.0330602557499257 17.67518005192737 0.05938290539358758 0.2970593187420125 4 57617.52356 4 57617.52397 4 57617.52434 3 57621.49997
AT2016ghq 274.6205881 36.3190541 FOUNDATION SNIa-norm 0.021333458628902534 0.00022 -9999.0 -9999.0 -9999.0 -9999.0 57652.3194 0.1871994658115433 34.28200660000001 0.06362282307820029 1.6190205 0.15919859913626752 1.179006286 0.08087237812024699 1.7625640532786186 57652.1737 0.23332018772505217 34.1999464 0.09977387246689375 1.485962528 0.19628636182695225 1.2592008850000003 0.11256860527694999 35.7667292 0.10794068615383165 35.225054300000004 0.06408403921032106 35.041085700000004 0.07311590323253905 34.91757890000001 0.06291372668019281 1.512031016 0.26849020401325585 57652.1909 0.23538731911470182 34.27230659999999 0.10112476579176838 1.490398127 0.18997214601156895 1.184038938 0.1074908625920369 57652.17340000001 0.23437670532721516 34.0622919 0.1274801499229976 1.49998445 0.18511252486459012 1.4128963199999998 0.13078463821281763 57652.303900000006 0.18087230302103063 34.3251596 0.06530651918330979 1.6060072500000002 0.16173963049524226 1.130730618 0.07937797736750461 57652.3092 0.18935511611804617 34.1944593 0.07662086212977513 1.64541528 0.1586191900285763 1.2631950870000002 0.08967622164497918 15.416364265332517 0.03398224529292886 15.290375106322736 0.06835575527995334 1.4348424005620137 15.272734323640352 0.049291246936031305 15.064013314219467 0.04459067369316646 0.947047069736937 16.00918574227617 0.056069388459935594 15.918137890852917 0.0468487974878043 0.6843332680220989 16.030665129964902 0.051256999276167704 15.784475776691917 0.03328184217956013 0.5504448278503136 5 57657.22215 5 57657.22254 5 57657.22291 5 57657.22327
AT2016gmg 320.9243018 33.1147335 FOUNDATION SNIa-norm 0.04830144859748273 0.000107 11.165654711762185 0.06633355875665957 -1.5207447125298044 1.7588891262857396 57662.16590000001 0.424861377392673 36.665207800000005 0.061717317498089654 1.6947319440000002 0.2677035914572549 0.0664552207791 0.05042758015067326 1.3735667212818867 57662.2817 0.42604590128288977 36.6445608 0.0767577928510194 1.7782526209999998 0.27192619386608446 0.06971861819271001 0.05145979388517785 36.9824462 0.13348096585491143 36.6344503 0.08336486574037039 36.647003600000005 0.07591070956749131 36.865999800000004 0.09692091951668655 0.8852556522385 0.534041297333142 57662.2933 0.4444154700278587 36.64396120000001 0.0639728016782133 1.780238848 0.2609678945931144 0.06753288952 0.04925315772563484 57662.2871 0.41557621443002124 36.6371466 0.06903099237617837 1.79410479 0.2785793537345435 0.073759424309 0.054813224804483855 57662.17340000001 0.43791830288315453 36.6704684 0.06344851031694919 1.689301928 0.2606307586476063 0.065627578808 0.04948399068739971 57662.1874 0.4337986168720536 36.6700493 0.06908448971737455 1.701840054 0.2760052079698227 0.061579917796618 0.04840251098242229 18.258004610671463 0.04378244847115203 18.155079398929782 0.11750762308223286 0.0808755387013793 18.103454392626457 0.03800025874759526 17.820071846793205 0.041965467649689635 0.05338073499259347 18.531876437226085 0.06584194751192264 18.400296596494464 0.09035623701902393 0.03857275313364326 18.71727201566621 0.03646578333603018 18.561906901287397 0.0804955250845251 0.031026070849554645 6 57657.38665 6 57657.38705 6 57657.38741 5 57667.41213
AT2016gsu 17.102448 21.1516233 FOUNDATION SNIa-norm 0.07828299002772111 5.5e-05 10.237202984748215 0.12965634511833052 0.5721855206997384 0.5123049449067621 57670.8701 0.6575834471761035 37.55172629999999 0.06093832733436321 0.9677019473 0.2644352222377766 0.095932856311 0.0618081507250845 0.9636198327090125 57670.7681 0.6475587926975968 37.5613378 0.0694495882720697 0.98307676055 0.2738923538306724 0.08117371826900001 0.060222562796691116 37.6010451 0.11646010370933908 37.7901867 0.12386322195514707 37.63912940000001 0.06136336460494984 37.6213418 0.10615426120867698 0.006591581983699997 0.6511364158189874 57670.693 0.6441669038379169 37.584712499999995 0.06632343728841264 0.9636797021 0.2675638624140971 0.072441643539 0.052029724596321485 57670.7478 0.6292020025395876 37.55362519999999 0.07291949002125572 0.977631435 0.2786472359024503 0.092212387839 0.06343223665324106 57670.8752 0.6126866735942661 37.5585448 0.0647374846048252 0.968247408 0.26574350121281903 0.08981575531199999 0.05945554560193455 57670.9265 0.5687598350798305 37.5361678 0.0818990317596003 0.9743683002 0.271402981674938 0.1150799050384 0.07699843497437964 18.64915714310304 0.046297270141216845 18.381612202050036 0.07343781237480963 0.11674961488886072 18.820848881521826 0.05217863397311485 18.758375291197275 0.09673089272235953 0.07705890251786765 19.26467758252472 0.03571613795289551 19.22090993751325 0.028913137146721057 0.055682523366971326 19.22078666864995 0.12353642636106711 19.182735077308358 0.10153432270288129 0.04478834863251719 6 57669.3573 6 57669.35769 10 57669.35805 5 57674.34401
AT2016hns 324.9210463 24.4064909 FOUNDATION SNIa-norm 0.03584623199560277 6e-05 10.763555190759302 0.08899299484595621 0.812056009093382 0.2936031064280118 57697.3784 0.2998223473990498 36.02522009999999 0.03890317372644566 0.6851954638 0.20442103606741882 0.033650383474499994 0.026830257871838972 0.4392357680712875 57697.4545 0.32428344083542815 36.0292892 0.04863937955360861 0.6469830988 0.25259239341728523 0.040069391367830005 0.03381919124472797 36.0822883 0.08927315874948069 35.983995199999995 0.11096420610701462 35.9572162 0.07479753737630664 35.9463986 0.06948309303737123 1.3015569465999999 0.3567598433576967 57697.478 0.3167901513620439 36.0296369 0.05186009475878342 0.65526052737 0.24985434709915616 0.03821060236709999 0.030889441286698113 57697.469 0.31695267785587766 36.0258348 0.05355290943506239 0.66190022526 0.24379273861563858 0.0433763301913 0.03666712751197163 57697.377 0.318073890786392 36.0261934 0.051515243146470456 0.6755073635000001 0.2128069195081222 0.032696456400000004 0.027277990205656747 57697.3681 0.29314226921413883 36.0224706 0.04500205257141059 0.617410929 0.22623235473443 0.054412846658999994 0.048227434022279254 17.109030829792616 0.016674343734496954 17.048273247858067 0.040270935157314704 0.04095228123693302 17.153038548360417 0.013897013348560385 17.037618185672496 0.04636246213268707 0.02702996365962503 17.7822629386205 0.01879396209900831 17.64897748266002 0.027533487355003473 0.019531767698566294 17.798465970284838 0.028109081520142937 17.58367040403442 0.02410262697797237 0.01571041627060349 5 57693.25437 5 57693.25475 5 57693.25513 5 57693.2555
