SNID,SURVEY,RA,DECL,SUBCLASS,REDSHIFT_FINAL,SIGMA_Z,LOG_HOSTMASS,GRIZ_MU,GRIZ_MU_ERR,GRIZ_AV,GRIZ_AV_ERR,GRIZ_THETA,GRIZ_THETA_ERR,GRIZ_T0,GRIZ_T0_ERR,GRIZ_REDCHI2,GRI_MU,GRI_MU_ERR,GRI_T0,GRI_T0_ERR,GRI_THETA,GRI_THETA_ERR,GRI_AV,GRI_AV_ERR,Z_MU,Z_MU_ERR,Z_THETA,Z_THETA_ERR,N_G_OBS,FIRST_G_OBS,N_R_OBS,FIRST_R_OBS,N_I_OBS,FIRST_I_OBS,N_Z_OBS,FIRST_Z_OBS
ASASSN-15il,FOUNDATION,239.284059,-12.6733113,SNIa-norm,0.022881729733174278,0.00015,10.134,34.7579408,0.024468338630973814,0.050632258198000005,0.034790823822605385,-0.826993979,0.14986331367026606,57162.1608,0.33490798736379296,1.6005332399498535,34.7896561,0.04365565441944501,57162.57409999999,0.3871423381650998,-0.889948394,0.16514630446370504,0.04621330601760001,0.03676198652320999,34.692232,0.05984922084705864,-0.3466438176801,0.32774435564230464,7,57155.43077,9,57155.43118,10,57155.43154,6,57155.43191
ASASSN-15jl,FOUNDATION,230.6711005,50.9766413,SNIa-norm,0.035108888563167254,9.6e-06,9.101,35.8961197,0.049951542137455604,0.09566449928799999,0.05271236224167636,-0.699160294,0.1558840070249978,57165.7875,0.28353791633573194,2.0389999311412406,35.893182,0.0557380372456728,57165.7471,0.2757382635764052,-0.5947028520000001,0.1638965395481433,0.0863831673965,0.05556024180543862,35.9820524,0.06198090652967243,-1.171111042,0.299774670403979,7,57163.42531,7,57163.42572,15,57163.4261,7,57163.42648
ASASSN-15jt,FOUNDATION,197.0378119,27.826398,SNIa-norm,0.02430818322987965,1.02e-05,10.162,35.088216499999994,0.04837223209393981,0.37051632800000006,0.06062002747035353,2.8513376,0.16146868036507886,57168.641899999995,0.2196688189070581,3.347671423544795,35.0096827,0.05953934405676616,57168.846,0.26799999999988505,2.6963445599999996,0.17775156407583706,0.476304071,0.07041921370302255,35.3398396,0.05415642428964445,3.1209801500000003,0.3346828570872394,9,57165.25709,9,57165.2575,17,57165.25788,7,57167.26507
ASASSN-15kx,FOUNDATION,334.0491267,37.4738061,SNIa-norm,0.01691396786239366,8.3e-05,10.187,34.5495941,0.046358559459823784,0.078798943708,0.04704825301888582,1.5291552099999999,0.15421962317148846,57192.24080000001,0.19040840317628194,2.392699231866157,34.6406492,0.05341790991193892,57192.4625,0.21166896324189383,1.18196884,0.18161865327032464,0.068916887805,0.04565676646631811,34.4834798,0.04924123934224254,2.01246589,0.2533748680453685,7,57186.57219,7,57186.57261,7,57186.57299,7,57186.57337
ASASSN-15la,FOUNDATION,213.2133798,35.711184,SNIa-norm,0.028740316075596534,8e-06,11.049,35.3662279,0.04386681059286156,0.080964157716,0.04863656508077243,-0.130408545715,0.18342258128305822,57188.5737,0.5134961635689886,2.3352830124713133,35.22148789999999,0.07270683739229764,57188.8554,0.5403617677074911,-0.09848443882499999,0.20692338829978046,0.21729844307999996,0.08277572729220828,35.5564324,0.06669780019041104,-1.01986196923,0.43700342807560555,6,57187.29344,9,57187.29384,6,57187.29422,6,57187.29461
ASASSN-15lg,FOUNDATION,198.8867207,3.5006516,SNIa-norm,0.020509488600944058,9.2e-06,9.836,34.5544059,0.04159936580273812,0.082048524111,0.05015797959018009,1.51172539,0.14795282571025095,57196.718700000005,0.15303695632166428,0.9017679107326003,34.514912700000004,0.07385688843100563,57196.753,0.19092144981670278,1.5907717899999998,0.17878192590274863,0.099752972228,0.06306779959614128,34.6845439,0.05757435629505544,1.1567613700000001,0.2638434568563471,5,57202.27211,6,57192.27423,6,57192.27461,6,57192.275
ASASSN-15lu,FOUNDATION,200.3037005,40.2657395,SNIa-91T-like,0.036480337340574466,8.8e-06,10.227,36.10460559999999,0.046182658310668825,0.042326632621000004,0.034426962942359786,0.7714237359999999,0.18167745920667844,57200.948200000006,0.2562357508233089,2.9850313900651892,36.1096216,0.04526222192336578,57200.7554,0.35486735550048004,0.5640516361,0.20997531029586036,0.054871486733,0.04052790670167095,36.191250100000005,0.06976232980620715,0.7741648419200001,0.337807554540459,7,57199.27102,7,57199.27141,7,57199.27176,8,57199.27213
ASASSN-15mf,FOUNDATION,213.5947749,2.9755197,SNIa-norm,0.027114891596105462,8e-06,10.547,35.27789320000001,0.03933158722655366,0.044866512181,0.03302445591742286,0.9091843230000001,0.17726221516177854,57213.1885,0.29051290849122063,1.3770042768752955,35.296871599999996,0.060872214954279455,57211.6544,2.5351411479442465,0.6276772065,0.18819710454970787,0.0334746257047,0.027853547002959462,35.2457408,0.09361596122115072,0.421152233157,0.37140069169400924,5,57212.2715,5,57212.2719,5,57212.27227,2,57233.26671
ASASSN-15mg,FOUNDATION,233.0940558,41.8503804,SNIa-norm,0.044302915719113926,1.18e-05,10.134,36.3452937,0.05483334542329157,0.19277723147999998,0.06923706469319107,0.992695839,0.19753994545180242,57218.5216,0.30168433834058045,1.10040182827006,36.3533263,0.06238640619806525,57218.744300000006,0.3203240702787411,1.1043118939999998,0.20317508301589732,0.17300080601,0.0733686439656021,36.501004800000004,0.06381665391541612,0.36609126735,0.4004075484551154,7,57215.27501,10,57208.35335,6,57215.27563,6,57215.27608
ASASSN-15mi,FOUNDATION,210.8154408,41.6041406,SNIa-91T-like,0.036003740961355335,5e-06,9.755,35.542596700000004,0.04607990016384585,0.1518167899,0.05556675924030561,-0.43091789630000005,0.16455373915795415,57220.821,0.244170022729973,1.6555655957495439,35.61875560000001,0.057384126800361916,57220.8414,0.27108308689396116,-0.45625376381,0.16160692246603695,0.083526222197,0.050147662409308257,35.4799278,0.05883482563210344,0.29627086540100006,0.36109652973536005,6,57216.26818,6,57216.26852,6,57216.26893,6,57221.27593
ASASSN-15np,FOUNDATION,226.510788,7.5614642,SNIa-norm,0.039022262528031974,4.5e-05,10.122,36.0769419,0.07215429643749542,0.2207923244,0.08136003700315385,0.7585069185,0.190532922921577,57241.695799999994,1.0983634917457568,1.220845255070321,36.07307,0.08363612186131077,57241.53459999999,0.8891585010559687,0.6719307936800001,0.2057835955098136,0.2403345934058,0.0907275532374087,36.1434874,0.06487528112648155,0.8207503291179999,0.3868464887298353,5,57242.27481,5,57242.27522,5,57242.27558,4,57245.26537
ASASSN-15nq,FOUNDATION,259.330106,33.4621012,SNIa-norm,0.029927537403225797,1.2e-05,10.873,35.5141514,0.05432195189828901,0.07506701068699999,0.0452112263524286,0.08359243003,0.15679656928595387,57247.931,0.27213783272451314,0.5552252296264759,35.502799100000004,0.04908919197939621,57247.9889,0.28065421785535744,0.07311407192599999,0.17235841170961727,0.08430887517300001,0.05023999313575719,35.6215648,0.060474784174563125,-0.362386027797,0.3411996015549027,6,57242.27981,6,57242.2802,6,57242.28062,6,57242.28094
ASASSN-15nr,FOUNDATION,261.6743143,13.9097793,SNIa-91T-like,0.02333754506926255,0.000183,10.44,34.8286888,0.035026757694083005,0.27974662100000003,0.05823704891283004,-0.991768008,0.18171633184149394,57250.5927,0.3610494564459841,1.0858700927140033,34.8484983,0.06751834022774857,57250.50719999999,0.3814291021933738,-0.947815031,0.18878351944353097,0.2499620405,0.07800604144328957,34.8814153,0.06795788898950596,-0.55834501102,0.38737129390346314,6,57242.33103,6,57242.33142,6,57242.33179,6,57242.33216
ASASSN-15od,FOUNDATION,35.8049483,-4.5171839,SNIa-norm,0.017054598484929198,1.3e-05,9.899,34.38590249999999,0.046331967622258434,0.063038107461,0.04225615280277724,0.7207784178,0.18448679547874175,57256.825300000004,0.3820077355237531,0.2201900426454974,34.382320699999994,0.05269775442568678,57256.7805,0.44567897639444354,0.720574395,0.1732762014952976,0.0656998158046,0.04988274181005387,34.45101269999999,0.06335205780959291,0.34655454016,0.36333693607985185,4,57255.60389,4,57255.60428,8,57255.60463,4,57255.60499
ASASSN-15oh,FOUNDATION,337.6749781,39.2931754,SNIa-norm,0.015602694047760199,0.000107,10.271,34.423127699999995,0.05799429888109704,0.19892219349999998,0.06974940277392766,1.10611184,0.30400926258624816,57253.5952,0.7335918211102921,1.2792505420729874,34.4779791,0.06300202435787276,57253.083,0.5618994571983863,0.9938816439999999,0.28087586437073453,0.13703869181899997,0.07198132336137365,34.359233200000006,0.08745534070461317,1.0938550437799999,0.5824946216278628,5,57251.38164,4,57251.38204,4,57251.38241,3,57262.36879
ASASSN-15pm,FOUNDATION,24.6504027,-4.6797996,SNIa-norm,0.04827069398790546,0.00015,10.667,36.517209,0.05709462670864903,0.06541012069600001,0.0448353996617118,-0.60499526814,0.1557783631911115,57278.0966,0.3591774491806823,1.454307013756638,36.577262000000005,0.05775159353645566,57278.0478,0.3833473098901418,-0.7196294849999999,0.16880789892049416,0.042705816173599996,0.03483047877951223,36.4977251,0.08077582373451844,-0.23623084764599997,0.30050463290206814,7,57277.57249,7,57277.5729,15,57277.57325,6,57288.47677
ASASSN-15pn,FOUNDATION,60.8597601,-5.492007,SNIa-norm,0.039560835116138914,5e-06,9.681,36.3560643,0.05088153452393106,0.09850158892390001,0.06025168267747373,-0.716835235,0.16694881288951943,57279.4016,0.4817026468685478,0.885690139683403,36.3576116,0.06941274584282033,57279.4834,0.5559536311600914,-0.8124537620000001,0.1944467785083295,0.117975845628,0.06939371561168975,36.408765,0.06765978550808449,-0.43313279281999995,0.29996663863184536,6,57277.57055,6,57277.57095,18,57277.57131,5,57287.56463
ASASSN-15pr,FOUNDATION,346.6645393,-12.5727714,SNIa-norm,0.032880847189291205,0.00015,9.801,35.966631,0.05320886015505307,0.087971818199,0.057087228621428024,0.225201329608,0.17225656745525375,57281.91420000001,1.0114239269465535,0.7666600273965165,35.943264000000006,0.08958417541061582,57283.3597,1.0027591485495932,0.244349572987,0.1906999916713776,0.16725849115199998,0.09050949874919986,36.0985074,0.06370602518788948,0.588012689196,0.30652846744307327,5,57286.4394,5,57286.4398,5,57286.44015,5,57286.4405
ASASSN-15py,FOUNDATION,121.3310833,22.9635897,SNIa-norm,0.045828237613636025,1.11e-05,9.881,36.3704798,0.10643205058608977,0.3200836421,0.11330148214930977,-0.286303510419,0.2607917662214964,57288.6785,0.46915642380775024,1.2703361131719317,36.2794945,0.14773835493787663,57288.8688,0.6154401351878604,-0.369568575883,0.25875750082279153,0.42001715100000003,0.1410344166083043,36.505608099999996,0.09832384494307576,0.058533980639,0.4805062659401287,4,57298.60762,4,57298.60803,4,57298.60839,4,57298.60874
ASASSN-15sb,FOUNDATION,90.2004059,-15.3992176,SNIa-norm,0.0226888629733307,0.00015,10.689,34.375358500000004,0.06798656799508276,1.40309038,0.08658591698108647,0.25320042377,0.19333620783233477,57324.0764,0.7048567514040481,10.134506911856104,34.311531499999994,0.0829881817956629,57324.1815,0.6904257744318245,-0.08735757627709999,0.21477284460183238,1.55051377,0.10708493396406005,35.0628831,0.06619110442038284,0.7383987734069999,0.3718392654650724,6,57322.53873,7,57322.53914,6,57322.5395,6,57322.53985
ASASSN-15sf,FOUNDATION,2.8650422,-6.4273257,SNIa-norm,0.024418926509485437,0.001,9.365,35.2362241,0.04989649535979476,0.12148980559,0.0525813232900267,-0.9469551650000001,0.14030852343656738,57333.6877,0.2690700838071463,3.802705766207809,35.273991699999996,0.05891099321102993,57333.638900000005,0.37231275830957516,-0.97295155,0.173694790624899,0.083457207884,0.05180996526982281,35.303980599999996,0.05685470238810464,-0.9752135860000001,0.23440111797549218,6,57327.33431,6,57327.33473,6,57327.33509,10,57327.33545
ASASSN-15so,FOUNDATION,168.5463609,48.3186618,SNIa-norm,0.008769466775578457,1.06e-05,10.637,32.760649699999995,0.05025963807977508,0.1365954196,0.05334868092019698,0.38525136190000003,0.10827846714943909,57345.8462,0.23508628203263274,2.457085738277953,32.7993454,0.04680878527413417,57345.82780000001,0.23733343632947446,0.595663006,0.15776220779319097,0.052641812494060004,0.04009620163994571,32.868007299999995,0.05500677773429366,0.17011531646100003,0.1954570163399703,9,57342.62131,9,57342.62173,9,57342.62209,9,57342.62245
ASASSN-15ss,FOUNDATION,93.1391064,-14.2574827,SNIa-norm,0.036150542519652044,0.000117,11.072,35.8921689,0.06196498481231177,0.081391607368,0.06382525436882253,-0.7399690000000001,0.15009717321544733,57338.4006,0.600815812042287,0.7790544350615707,35.890979800000004,0.07810623222227542,57338.59529999999,0.7137702081202478,-0.7434276209999999,0.1824944289950062,0.0917513289354,0.06396697379772542,35.959905799999994,0.06163850668502624,-0.6789886014,0.2775934037865266,6,57342.567,6,57342.56741,6,57342.56777,6,57342.56812
ASASSN-15tg,FOUNDATION,5.1709894,25.2290485,SNIa-91T-like,0.03529645165389718,5.7e-05,10.172,35.792890299999996,0.03847562027973024,0.07190076268300001,0.04338072574068381,-1.040014463,0.15209004869203846,57361.679200000006,0.4755915894965975,0.46706501898126573,35.7963679,0.04196174686056325,57361.803799999994,0.4531948366873007,-0.9616121860000001,0.16070759454091585,0.059748410817999996,0.04268176142047378,35.833492400000004,0.05980655384019394,-1.00244070142,0.27736303189093825,5,57358.20406,6,57358.20446,6,57358.20483,6,57358.20519
ASASSN-15ti,FOUNDATION,46.2857728,37.8999858,SNIa-norm,0.016440039995936122,5.47e-05,8.722,34.462491500000006,0.05447584453452721,0.17466879741,0.06265390137677773,1.352028808,0.1565151049759835,57364.2667,0.23095694403953104,0.9659551912629317,34.467050300000004,0.06045733437648415,57364.2346,0.24241047832148352,1.262192455,0.16732281791018813,0.1950118332,0.06989195035849262,34.5584994,0.06653856565661753,1.3549601990000002,0.2839753583119412,6,57360.35333,7,57360.35373,6,57360.35409,6,57360.35446
ASASSN-15tz,FOUNDATION,40.2869661,43.6801641,SNIa-norm,0.023752031813955774,3e-05,10.359,34.8846634,0.06647829104632579,0.444073571,0.06573701744844346,1.436096634,0.14887095793700006,57376.0525,0.2789870068659712,0.6031903613366729,34.8588865,0.06808787372028881,57375.8582,0.30075365334438947,1.5840561,0.18074572311783754,0.428960825,0.08345331132886445,35.17466159999999,0.05523877791407056,0.974656005,0.24129012757671411,6,57370.31494,6,57370.31534,6,57370.3157,7,57380.21596
ASASSN-15uu,FOUNDATION,25.9858546,17.0625952,SNIa-norm,0.026342157013169422,7e-06,9.74,35.168854599999996,0.0577978340324272,0.34561775499999997,0.056482350389648044,-0.25337545644,0.1428771523981634,57390.2557,0.4295666537336681,0.3851410334673921,35.1507639,0.07068542909815292,57390.0499,0.6329612863359061,-0.1351291171588,0.18419382283122884,0.340651493,0.0751403576917754,35.312898000000004,0.0530475180946291,-0.5776728385600001,0.23494884076875844,6,57388.2761,6,57388.27648,10,57388.27685,6,57387.20718
ASASSN-15uv,FOUNDATION,126.7837532,27.8116448,SNIa-norm,0.0216641874292915,1.67e-05,9.77,34.7829311,0.058052873682445605,0.770048935,0.0648112611964061,-0.63319653,0.15369298931025807,57391.59529999999,0.413893597437812,0.6395858535579949,34.7975838,0.07342787752318596,57391.4794,0.5511584527158093,-0.5029411062,0.17507195783903481,0.7337815679999998,0.07951316118748754,35.1430627,0.05809438646470069,-0.82853389375,0.31121265484133287,6,57390.55971,14,57389.591,6,57390.56048,5,57396.42555
ASASSN-15uw,FOUNDATION,38.8929634,-6.0629422,SNIa-norm,0.03089027009478671,0.00015,10.418,35.4889354,0.05609462137175029,0.2636147461000001,0.06129806862019998,0.781409574,0.1590435893179116,57393.6605,0.34030831608995604,0.914836971457014,35.470442899999995,0.07575993498934663,57393.6576,0.3679704335949117,0.755752598,0.17091837808837992,0.28401227,0.07043180462943258,35.5589726,0.07194644917742639,0.566972359265,0.3277888576891821,6,57388.22762,6,57388.22802,6,57388.22837,4,57397.21821
ASASSN-16ad,FOUNDATION,24.8835681,33.8267731,SNIa-norm,0.01494013568546811,1.2e-05,9.457,34.2133796,0.05226416003189944,0.117801801023,0.05606340992009725,-0.35211253287,0.1328803439091477,57405.8873,0.2816890306703236,1.6897415560316698,34.1770729,0.06221774839698092,57405.8946,0.3176646659607147,-0.3953928767,0.16792022883539096,0.16627590738499998,0.06557978727333343,34.3244431,0.05632221473264317,-0.35057137256399995,0.23717259575734406,7,57397.22088,7,57397.22127,7,57397.22164,6,57406.2172
ASASSN-16aj,FOUNDATION,65.4508958,-15.7553588,SNIa-norm,0.029894381132163108,8.3e-05,10.751,35.4026858,0.04794998455015387,0.071865546908,0.05778083923354772,2.3507599,0.1995894652580391,57401.87460000001,0.2839627440352149,1.1314599581055003,35.431328500000006,0.06142903660118717,57402.081,0.3207475642931466,2.1896981,0.22446122425842285,0.072991007912,0.054137580266384204,35.373791,0.06790814486495697,3.0773699299999997,0.46741446105024936,6,57403.26805,14,57403.26846,6,57403.26882,6,57403.26917
ASASSN-16av,FOUNDATION,177.8677279,22.0260754,SNIa-norm,0.02813706540943068,6.7e-05,10.768,35.3693545,0.06400450155848415,0.2601282884,0.0730404747474425,-0.36994276607,0.1521006299254906,57407.84909999999,0.3762169453918161,3.5817776595326025,35.335747000000005,0.09618886822808571,57407.5024,0.4923761163987592,-0.42988454991,0.1882673332666033,0.29202928229999997,0.10187118277554628,35.4844697,0.06802300810688984,-0.6977557049199999,0.28235604746192,7,57409.54047,7,57409.54085,7,57409.54122,7,57409.54159
ASASSN-16ay,FOUNDATION,108.0594146,7.2395438,SNIa-norm,0.029328389575430883,1.3e-05,10.615,35.380245699999996,0.06068418510213338,0.7280967500000001,0.07432209213403172,-0.862367134,0.1463021457689464,57417.2897,0.6109205431150334,0.38625387136658,35.342860800000004,0.07557743289739363,57417.2817,0.6247200252913563,-0.84150016,0.18214311798884525,0.762205189,0.08904598621938711,35.7343119,0.05987776823153992,-0.8591317658000001,0.2761290021918096,5,57418.42351,5,57418.4239,5,57418.42426,5,57418.42463
ASASSN-16bc,FOUNDATION,181.3574951,-21.4004457,SNIa-norm,0.03311097305856841,0.00015,10.461,35.61979399999999,0.040589814288809124,0.033417471493099996,0.029399584263536952,-0.89556612,0.14876928192280017,57430.462100000004,0.3568663475309231,0.18348613067295516,35.6174862,0.04725320253231535,57430.453799999996,0.35322168676338844,-0.935403353,0.16515935207207127,0.038649185395499996,0.031495135542331215,35.589027699999995,0.07188026045243584,-0.273475299963,0.39349482400370556,5,57422.53601,5,57422.53642,9,57422.53677,4,57428.47439
ASASSN-16bq,FOUNDATION,212.8604341,1.2859723,SNIa-norm,0.02542812467950745,9.9e-06,10.795,35.2485446,0.03761148721919925,0.04679491905099999,0.035980285005609125,1.69526918,0.15072972943559476,57438.0121,0.20756586906313354,0.8941749225043255,35.2029831,0.051456191312513846,57437.929200000006,0.2404732001699785,1.85175373,0.1835214642879331,0.043180751721,0.03493428173447622,35.2806204,0.05186610226188206,1.50849357,0.25759321512622785,6,57432.5814,18,57432.58179,6,57432.58216,9,57432.65703
ASASSN-16br,FOUNDATION,236.3762308,-13.1528112,SNIa-91T-like,0.029887276216935384,0.00015,10.238,35.464490399999995,0.045347847885428935,0.11215295962,0.0482798922723969,-0.745998786,0.14627822724748957,57440.28809999999,0.46990253244686764,1.4103119613490158,35.4774201,0.06745940027890843,57440.41,0.4239811316555408,-0.959951664,0.19685635000943483,0.14638583067,0.0731320241629056,35.4864263,0.05735373377828185,-0.62801781976,0.25069340749534497,7,57431.65808,11,57431.65849,7,57431.65885,8,57436.65449
ASASSN-16ch,FOUNDATION,197.9917598,14.5664078,SNIa-norm,0.029267714266514335,7.6e-06,10.331,35.3732007,0.05569111535523428,0.874289117,0.0652829227044509,-0.12635783815355,0.15414996032173528,57453.9451,0.37851815015917345,0.916873228246478,35.3338824,0.06320599441698525,57454.1178,0.3884883009821635,-0.0347403362502,0.17489941832157566,0.899817998,0.07844285837717795,35.822054900000005,0.046337399970110466,-0.36648561562,0.28538412210728026,6,57450.49479,10,57450.49518,6,57450.49555,5,57454.48634
ASASSN-16ci,FOUNDATION,49.8387813,41.4904988,SNIa-91bg-like,0.010606537673472761,2.8e-05,10.604,34.349505900000004,0.06237201836713336,0.6580449639999999,0.07627623406725521,2.4428532599999997,0.21209972992951312,57448.0623,0.35046927112087767,2.5497284824353996,34.25846069999999,0.07855886433439559,57447.848300000005,0.35757112579171657,2.2042058200000003,0.24819515546305007,0.815333471,0.09234549118510962,34.7993672,0.08997167000873121,2.1577662909999997,0.39428011072876135,5,57443.23287,5,57443.23327,5,57443.23363,5,57443.23398
ASASSN-16cs,FOUNDATION,102.6530494,31.1123919,SNIa-norm,0.01917553242783713,1.47e-05,9.517,34.57436,0.023330602649738647,0.19759287109999998,0.054498812151436794,-0.4767970197,0.12025041177274488,57464.2197,0.2544443161087427,0.08424167295771044,34.5163587,0.06455624295379966,57464.2277,0.3120299825337832,-0.4706180594,0.16809189705079566,0.2548339209,0.07433457147290588,34.7324731,0.059782168632377404,-0.6810403040999999,0.22722211725459085,6,57459.23554,6,57459.23593,6,57459.23631,6,57459.23668
ASASSN-16ct,FOUNDATION,228.4763123,4.7572559,SNIa-91T-like,0.0433356131994488,3.6e-05,9.329,36.187034,0.05743820683134185,0.15607212768,0.059230611158635135,-0.950950759,0.1648671037581085,57460.357,0.4366818063532614,1.4178413479267058,36.181178700000004,0.07507024481317483,57460.259600000005,0.5579317520988025,-0.892387796,0.18230080736021545,0.15760672392,0.0763502594015227,36.2711159,0.06031213689789138,-1.0113582845,0.30390910132249277,5,57457.53176,13,57457.53215,5,57457.53251,5,57456.65486
ASASSN-16cy,FOUNDATION,206.251884,61.2802295,SNIa-91T-like,0.03590187048668182,8.4e-06,11.121,35.82623639999999,0.04129734610165646,0.012684185996900002,0.012347729984490746,0.671898194,0.1716087500576773,57458.493599999994,0.6725169440245141,4.960048544514724,35.5165304,0.12022613225018923,57458.315,0.5888081181504868,0.395382522643,0.21071245618040593,0.26475327925,0.11224362071534502,36.0234208,0.07487392688620005,1.798931872,0.35316887694645693,6,57464.50658,6,57464.50699,10,57464.50733,7,57448.64881
ASASSN-16db,FOUNDATION,167.3572274,29.5732007,SNIa-norm,0.0373315261987011,7.3e-06,11.161,35.8027796,0.05927780144236106,0.2516665012,0.0643556084962846,0.8240933078,0.18613438404332416,57465.813,0.22102262327645059,1.1856623104880077,35.7935074,0.0730450832379565,57465.7207,0.23916837165484886,0.915392069,0.1952677708968642,0.24680808820000003,0.07941013291759484,35.9824579,0.07477441485956278,0.31723985732,0.3122422627538691,5,57462.33524,10,57462.33564,10,57462.336,5,57472.46336
ASASSN-16dn,FOUNDATION,162.2055568,-20.2639371,SNIa-norm,0.014553234691447776,0.0001,7.285,33.90695540000001,0.038004391467829086,0.02766480729747,0.022232517943355155,-0.7042083339999999,0.13054009996851712,57490.2742,0.23446611695517905,0.7906682367249264,33.892108099999994,0.04848620529996171,57490.1331,0.26577131146930494,-0.737431563,0.15400181072399127,0.047698350022,0.03684657926352695,33.9554298,0.061367155807972744,-0.8726975433,0.2816494818866008,6,57481.33935,10,57481.33975,6,57481.3401,6,57481.34046
ASASSN-16dw,FOUNDATION,202.5032282,-27.973939,SNIa-norm,0.034296493209312155,0.00015,10.35,35.6909764,0.05854862443337158,0.378176291,0.07295871225932046,-0.20560476713700002,0.1564259411846862,57482.7596,0.5694452036851338,2.3587808420163823,35.683983399999995,0.0715013116274102,57482.87210000001,0.5365366623072984,-0.11711122520699999,0.17816248354304928,0.3761514570000001,0.08250983924220281,35.8589266,0.0871309454352472,-0.335571984716,0.26951369417651655,7,57482.43262,7,57482.43304,11,57482.43339,5,57495.40941
ASASSN-16ej,FOUNDATION,287.655906,37.6551364,SNIa-norm,0.028074722280038145,7.7e-05,10.576,35.50790859999999,0.04424407063144189,0.0427161056849,0.038486142637847484,1.0101226829999999,0.1788654425829386,57486.0881,0.5336744232206998,1.7448833660555205,35.352432300000004,0.10668328100836608,57486.1593,0.5979912290326864,1.176291333,0.2223997102749914,0.1421365408794,0.09899711302777928,35.5982936,0.07227431188907987,1.049373613,0.2691023460274682,6,57494.57958,6,57494.57998,6,57494.58034,8,57477.64413
ASASSN-16em,FOUNDATION,203.0564916,84.6783224,SNIa-norm,0.023941929853352077,9e-05,8.998,35.166939400000004,0.05650352703716838,0.22960368379999999,0.05818511497666098,-0.787887171,0.13234272958551882,57501.0755,0.22174253087752696,1.948115609119945,35.1773501,0.06876669091929614,57501.1472,0.2535195455976418,-0.939647272,0.18467516074706422,0.2522027028,0.07515279901697336,35.3217341,0.06356232254401986,-0.6965003179,0.24814972399737079,7,57494.35201,7,57494.35242,14,57494.35277,7,57494.35313
ASASSN-16et,FOUNDATION,155.0069894,56.4610557,SNIa-norm,0.025728699285690507,6.6e-06,9.365,35.4337657,0.05948582750126297,0.441799257,0.06665756503168227,-0.215264890523,0.15529615253269421,57512.2612,0.42494065468013853,1.436063188464732,35.438411200000004,0.06294620349600122,57512.1171,0.4649275104787127,-0.260172519191,0.2141064926412192,0.436280438,0.07836926075947225,35.7072393,0.071259363493579,-0.558871697606,0.26943723269956166,7,57508.35089,7,57508.3513,7,57508.35165,6,57512.39958
ASASSN-16ex,FOUNDATION,257.5997344,26.3968648,SNIa-06gz-like,0.04213311463625946,1.4e-05,9.094,35.8883327,0.04493199350919121,0.14236490366,0.0537099744867973,-1.4729935999999997,0.15139698143305236,57524.58559999999,0.21525018002319682,1.7293432579298007,35.95914560000001,0.055719070349746436,57524.6718,0.19840554427760454,-1.51877947,0.16301717474861077,0.087440730412,0.050509097109303555,35.7507467,0.047363462807421416,-0.51937789017,0.30814140675870955,7,57514.42064,7,57514.42105,15,57514.4214,8,57514.42176
ASASSN-16fo,FOUNDATION,203.1491663,-5.2725126,SNIa-91T-like,0.030637094946531315,0.000213,10.172,35.4623677,0.04155416521493336,0.047913362789000005,0.03420933855327198,-0.962507663,0.14286597303327842,57539.842899999996,0.5939609330587892,1.1353416254188649,35.4752596,0.05585618218102626,57540.19009999999,0.6984497047031705,-0.858980814,0.17869427999061246,0.0395527219151,0.032605223858246254,35.4317791,0.054389342275762094,-0.6592709525,0.26247674258843606,6,57540.31499,6,57540.31539,6,57540.31574,6,57540.31611
ASASSN-16fs,FOUNDATION,221.7766685,11.5949199,SNIa-norm,0.02936278003364581,9.7e-06,11.08,35.3244459,0.05012363597336082,0.0879168348913,0.05447331303341033,1.47663087,0.15628104184367053,57543.2951,0.29665803545501584,0.9110695585124299,35.3362253,0.07709638078347125,57543.1992,0.3028520430838191,1.453901898,0.1972594868536811,0.079846773628,0.059233579573484595,35.367637699999996,0.07035278337571294,1.6104706649999998,0.3172880371778059,5,57544.30847,5,57544.30886,5,57544.30923,3,57558.27346
ASASSN-16hc,FOUNDATION,209.7683682,33.1390163,SNIa-91T-like,0.0514653040404372,1.07e-05,10.76,36.665943999999996,0.04285741784102263,0.041739644411879995,0.03229160435869426,-1.259287108,0.16906415834018854,57582.9146,0.38011424598403243,1.5622811199935962,36.638787199999996,0.05086400334381895,57583.1028,0.4121312412326474,-1.249890051,0.19421032023429236,0.055976055433100004,0.04066127168455362,36.6661615,0.06878125317083138,-0.7364244070499999,0.40550938845434936,6,57581.27206,6,57581.27245,6,57581.27281,6,57581.27317
ASASSN-16hr,FOUNDATION,336.3823699,38.9843584,SNIa-norm,0.030897074802328745,8.1e-06,10.045,35.65947930000001,0.07423126269645418,0.22450585947,0.07716928696835097,-1.405105072,0.14867908638762486,57595.7687,0.46586511996487884,0.1404119141238649,35.6475823,0.09589006182451859,57595.785099999994,0.4783805911614508,-1.3708878389999999,0.18907648400072674,0.22675859717,0.0974613391643761,35.76027680000001,0.07777133650491022,-1.252043077,0.27216125925287216,5,57599.48932,6,57599.48971,5,57599.49008,3,57607.61643
